id       ,user_id,opponent_race_result_id,result,type    ,drift_points,settings,created_at                ,updated_at,coins_reward,elo_delta,opponent_elo_delta
129321617,689323 ,129320079              ,them  ,battle  ,339         ,        ,2017-02-01 01:32:08.782501,          ,1700        ,-5       ,10
129321618,2928921,128611784              ,them  ,quali   ,1778        ,        ,2017-02-01 01:32:08.897255,          ,1500        ,0        ,0
129321619,2937359,129228651              ,us    ,battle  ,821         ,        ,2017-02-01 01:32:08.986748,          ,1000        ,13       ,-5
129321620,2105105,129269433              ,us    ,battle  ,5644        ,        ,2017-02-01 01:32:09.863   ,          ,11000       ,10       ,-5
129321621,286585 ,128865250              ,them  ,battle  ,5372        ,        ,2017-02-01 01:32:09.878411,          ,7000        ,-5       ,10
129321622,2466811,129309910              ,us    ,battle  ,4317        ,        ,2017-02-01 01:32:10.618215,          ,9000        ,10       ,-5
129321623,936138 ,129304571              ,them  ,battle  ,544         ,        ,2017-02-01 01:32:11.132732,          ,1700        ,-5       ,10
129321624,1988978,129185276              ,them  ,battle  ,466         ,        ,2017-02-01 01:32:11.430609,          ,700         ,-5       ,10
129321625,308187 ,128640303              ,them  ,quali   ,5834        ,        ,2017-02-01 01:32:11.51086 ,          ,1500        ,0        ,0
129321626,2938613,128634540              ,them  ,quali   ,1266        ,        ,2017-02-01 01:32:12.014017,          ,1500        ,0        ,0
129321627,1394738,129309804              ,us    ,battle  ,1996        ,        ,2017-02-01 01:32:12.830943,          ,7000        ,14       ,-5
129321628,1829484,129304955              ,them  ,battle  ,4197        ,        ,2017-02-01 01:32:12.850758,          ,5000        ,-5       ,10
129321629,2905626,129144776              ,us    ,battle  ,3458        ,        ,2017-02-01 01:32:13.045104,          ,7000        ,13       ,-5
129321630,2598706,128615954              ,us    ,battle  ,2324        ,        ,2017-02-01 01:32:13.687481,          ,7000        ,15       ,-5
129321631,2904763,129164403              ,us    ,battle  ,3940        ,        ,2017-02-01 01:32:13.79804 ,          ,7000        ,10       ,-5
129321632,2526446,129177998              ,us    ,battle  ,2835        ,        ,2017-02-01 01:32:13.887891,          ,7000        ,11       ,-5
129321633,2516695,129321356              ,us    ,battle  ,1206        ,        ,2017-02-01 01:32:14.462867,          ,3800        ,14       ,-5
129321634,1777600,128949854              ,them  ,battle  ,2752        ,        ,2017-02-01 01:32:14.604853,          ,5000        ,-5       ,15
129321635,2919743,129320299              ,them  ,battle  ,787         ,        ,2017-02-01 01:32:14.815568,          ,3000        ,-5       ,10
129321636,849910 ,128750173              ,them  ,battle  ,1450        ,        ,2017-02-01 01:32:14.82588 ,          ,7000        ,-5       ,10
129321637,220378 ,129321320              ,us    ,battle  ,5034        ,        ,2017-02-01 01:32:15.052677,          ,11000       ,14       ,-5
129321638,525822 ,129311379              ,us    ,battle  ,3178        ,        ,2017-02-01 01:32:17.328583,          ,9000        ,13       ,-5
129321639,403852 ,128608477              ,us    ,battle  ,6049        ,        ,2017-02-01 01:32:17.597754,          ,11000       ,13       ,-5
129321640,631051 ,128485334              ,us    ,battle  ,5245        ,        ,2017-02-01 01:32:17.674724,          ,11000       ,10       ,-5
129321641,2946053,129320041              ,them  ,battle  ,236         ,        ,2017-02-01 01:32:17.945554,          ,700         ,-5       ,10
129321642,2905567,128608031              ,us    ,battle  ,2375        ,        ,2017-02-01 01:32:18.12401 ,          ,7000        ,15       ,-5
129321643,2436479,129274192              ,them  ,battle  ,3388        ,        ,2017-02-01 01:32:19.243693,          ,700         ,-5       ,10
129321644,2910058,128585590              ,them  ,quali   ,542         ,        ,2017-02-01 01:32:19.261508,          ,1500        ,0        ,0
129321645,2816418,128134414              ,them  ,quali   ,1500        ,        ,2017-02-01 01:32:19.403301,          ,1500        ,0        ,0
129321646,2798981,128763747              ,us    ,battle  ,3793        ,        ,2017-02-01 01:32:19.959462,          ,9000        ,13       ,-5
129321647,2915991,129321523              ,them  ,quali   ,1055        ,        ,2017-02-01 01:32:19.966325,          ,1500        ,0        ,0
129321648,2844125,129320930              ,them  ,quali   ,757         ,        ,2017-02-01 01:32:20.055156,          ,1500        ,0        ,0
129321649,2603103,129176666              ,them  ,battle  ,966         ,        ,2017-02-01 01:32:20.060232,          ,7000        ,-5       ,10
129321650,2618971,104349956              ,them  ,quali   ,1954        ,        ,2017-02-01 01:32:20.105641,          ,1500        ,0        ,0
129321651,2827137,128513248              ,us    ,battle  ,2393        ,        ,2017-02-01 01:32:20.190804,          ,7000        ,13       ,-5
129321652,268204 ,129150691              ,them  ,battle  ,664         ,        ,2017-02-01 01:32:20.357323,          ,700         ,-5       ,10
129321653,1775742,127143481              ,them  ,quali   ,4492        ,        ,2017-02-01 01:32:20.517256,          ,1500        ,0        ,0
129321654,1460142,129319676              ,them  ,battle  ,1480        ,        ,2017-02-01 01:32:21.127716,          ,7000        ,-5       ,10
129321655,344511 ,128624865              ,us    ,battle  ,3037        ,        ,2017-02-01 01:32:21.145969,          ,9000        ,15       ,-5
129321656,331197 ,128395405              ,them  ,quali   ,634         ,        ,2017-02-01 01:32:21.17279 ,          ,1500        ,0        ,0
129321657,512040 ,128898831              ,us    ,battle  ,3870        ,        ,2017-02-01 01:32:21.20218 ,          ,9000        ,13       ,-5
129321658,2935952,128591067              ,them  ,quali   ,1385        ,        ,2017-02-01 01:32:21.588104,          ,1500        ,0        ,0
129321659,2818131,128604488              ,them  ,quali   ,4457        ,        ,2017-02-01 01:32:21.965964,          ,1500        ,0        ,0
129321660,2937792,128543615              ,them  ,quali   ,1098        ,        ,2017-02-01 01:32:22.844619,          ,1500        ,0        ,0
129321661,290657 ,128554857              ,them  ,battle  ,2192        ,        ,2017-02-01 01:32:23.000047,          ,5000        ,-5       ,12
129321662,1963495,129316012              ,us    ,battle  ,1178        ,        ,2017-02-01 01:32:23.530817,          ,3800        ,15       ,-5
129321663,1337909,129106616              ,them  ,battle  ,2242        ,        ,2017-02-01 01:32:23.556999,          ,5000        ,-5       ,10
129321664,2652221,128945800              ,them  ,battle  ,697         ,        ,2017-02-01 01:32:23.853538,          ,5000        ,-5       ,10
129321665,2767478,129315556              ,them  ,battle  ,1603        ,        ,2017-02-01 01:32:24.125397,          ,1700        ,-5       ,10
129321666,1531221,128580433              ,us    ,battle  ,2816        ,        ,2017-02-01 01:32:24.208809,          ,9000        ,10       ,-5
129321667,2528464,129317367              ,them  ,battle  ,5897        ,        ,2017-02-01 01:32:25.249097,          ,7000        ,-5       ,10
129321668,2208793,128619355              ,them  ,quali   ,2376        ,        ,2017-02-01 01:32:25.506736,          ,1500        ,0        ,0
129321669,1762744,128965608              ,us    ,battle  ,2862        ,        ,2017-02-01 01:32:26.108506,          ,3800        ,14       ,-5
129321670,2942437,128986956              ,us    ,battle  ,2050        ,        ,2017-02-01 01:32:26.226576,          ,1000        ,10       ,-5
129321671,2710772,128702739              ,them  ,battle  ,1622        ,        ,2017-02-01 01:32:26.310867,          ,1700        ,-5       ,10
129321672,494205 ,128860158              ,them  ,battle  ,5402        ,        ,2017-02-01 01:32:26.678058,          ,7000        ,-5       ,12
129321673,1482853,128942246              ,them  ,battle  ,2959        ,        ,2017-02-01 01:32:27.217275,          ,7000        ,-5       ,12
129321674,1434535,129262894              ,them  ,battle  ,2648        ,        ,2017-02-01 01:32:27.284992,          ,3000        ,-5       ,12
129321675,2871301,128917033              ,us    ,battle  ,1132        ,        ,2017-02-01 01:32:27.451584,          ,3800        ,12       ,-5
129321676,2911818,129310309              ,us    ,battle  ,4133        ,        ,2017-02-01 01:32:28.098658,          ,7000        ,17       ,-5
129321677,2873940,129247641              ,us    ,battle  ,1954        ,        ,2017-02-01 01:32:28.765307,          ,9000        ,12       ,-5
129321678,2741319,129319676              ,them  ,training,6121        ,        ,2017-02-01 01:32:29.317489,          ,1500        ,0        ,0
129321679,215587 ,128986488              ,us    ,battle  ,1489        ,        ,2017-02-01 01:32:29.46747 ,          ,3800        ,14       ,-5
129321680,257568 ,128481114              ,us    ,battle  ,3100        ,        ,2017-02-01 01:32:29.480687,          ,7000        ,15       ,-5
129321681,2805026,129221594              ,them  ,battle  ,4959        ,        ,2017-02-01 01:32:29.566351,          ,7000        ,-5       ,12
129321682,2946058,129320912              ,us    ,battle  ,1601        ,        ,2017-02-01 01:32:29.634361,          ,1000        ,14       ,-5
129321683,2762034,128976003              ,us    ,battle  ,1394        ,        ,2017-02-01 01:32:29.939488,          ,1000        ,10       ,-5
129321684,2645548,128593294              ,them  ,quali   ,4702        ,        ,2017-02-01 01:32:30.158551,          ,1500        ,0        ,0
129321685,244128 ,128614795              ,them  ,battle  ,4809        ,        ,2017-02-01 01:32:30.169057,          ,7000        ,-5       ,10
129321686,1968527,128598361              ,us    ,battle  ,5334        ,        ,2017-02-01 01:32:30.266719,          ,11000       ,12       ,-5
129321687,2817583,128488679              ,them  ,battle  ,4922        ,        ,2017-02-01 01:32:30.499064,          ,7000        ,-5       ,12
129321688,420663 ,129131473              ,them  ,battle  ,2332        ,        ,2017-02-01 01:32:30.723809,          ,1700        ,-5       ,10
129321689,2808692,128614306              ,us    ,battle  ,2005        ,        ,2017-02-01 01:32:30.908996,          ,7000        ,12       ,-5
129321690,2930516,128978577              ,them  ,battle  ,944         ,        ,2017-02-01 01:32:31.068098,          ,700         ,-5       ,10
129321691,2910615,129302933              ,them  ,battle  ,1387        ,        ,2017-02-01 01:32:31.315799,          ,1700        ,-5       ,10
129321692,2779116,128489685              ,them  ,battle  ,1760        ,        ,2017-02-01 01:32:32.9631  ,          ,5000        ,-5       ,10
129321693,2751025,129173274              ,them  ,battle  ,1092        ,        ,2017-02-01 01:32:33.393876,          ,3000        ,-5       ,10
129321694,123764 ,128539705              ,us    ,battle  ,6101        ,        ,2017-02-01 01:32:33.518132,          ,11000       ,11       ,-5
129321695,2527112,128604216              ,us    ,battle  ,5801        ,        ,2017-02-01 01:32:33.621953,          ,11000       ,10       ,-5
129321696,635755 ,129017677              ,us    ,battle  ,1155        ,        ,2017-02-01 01:32:33.628764,          ,1000        ,15       ,-5
129321697,2943724,129111906              ,us    ,battle  ,990         ,        ,2017-02-01 01:32:34.457133,          ,1000        ,13       ,-5
129321698,2689779,128618872              ,them  ,battle  ,1257        ,        ,2017-02-01 01:32:34.499403,          ,7000        ,-5       ,12
129321699,2946059,129321475              ,them  ,battle  ,235         ,        ,2017-02-01 01:32:35.058227,          ,700         ,-5       ,10
129321700,525282 ,128550330              ,us    ,battle  ,5913        ,        ,2017-02-01 01:32:35.429857,          ,11000       ,10       ,-5
129321701,2945433,129262320              ,them  ,battle  ,1308        ,        ,2017-02-01 01:32:35.757347,          ,700         ,-5       ,10
129321702,2804475,128572742              ,us    ,battle  ,4095        ,        ,2017-02-01 01:32:35.843614,          ,9000        ,17       ,-5
129321703,2741319,129319131              ,us    ,battle  ,6559        ,        ,2017-02-01 01:32:36.049072,          ,11000       ,17       ,-5
129321704,2785689,128735410              ,us    ,battle  ,1815        ,        ,2017-02-01 01:32:36.399541,          ,11000       ,10       ,-5
129321705,2908417,129321469              ,them  ,quali   ,1035        ,        ,2017-02-01 01:32:36.705238,          ,1500        ,0        ,0
129321706,689164 ,128746012              ,them  ,battle  ,416         ,        ,2017-02-01 01:32:36.954155,          ,7000        ,-5       ,12
129321707,2703289,129260173              ,them  ,battle  ,305         ,        ,2017-02-01 01:32:37.353418,          ,7000        ,-5       ,10
129321708,2130338,129127436              ,them  ,battle  ,496         ,        ,2017-02-01 01:32:37.42015 ,          ,3000        ,-5       ,12
129321709,152239 ,129313666              ,them  ,training,7216        ,        ,2017-02-01 01:32:37.633185,          ,1500        ,0        ,0
129321710,2617923,128617114              ,us    ,battle  ,2905        ,        ,2017-02-01 01:32:37.962728,          ,7000        ,15       ,-5
129321711,164518 ,129095906              ,them  ,battle  ,59          ,        ,2017-02-01 01:32:38.01674 ,          ,7000        ,-5       ,10
129321712,2095577,129319271              ,them  ,battle  ,2384        ,        ,2017-02-01 01:32:38.29753 ,          ,5000        ,-5       ,10
129321713,1686750,129297298              ,us    ,battle  ,3796        ,        ,2017-02-01 01:32:38.30069 ,          ,9000        ,12       ,-5
129321714,2885907,128567771              ,us    ,battle  ,4285        ,        ,2017-02-01 01:32:39.010827,          ,3800        ,10       ,-5
129321715,550057 ,129321217              ,them  ,quali   ,790         ,        ,2017-02-01 01:32:39.577556,          ,1500        ,0        ,0
129321716,2923743,129317728              ,us    ,battle  ,606         ,        ,2017-02-01 01:32:39.823047,          ,3800        ,14       ,-5
129321717,2662629,129121377              ,them  ,battle  ,1262        ,        ,2017-02-01 01:32:39.914748,          ,3000        ,-5       ,10
129321718,1609883,128862998              ,them  ,battle  ,            ,        ,2017-02-01 01:32:40.767491,          ,7000        ,-5       ,10
129321719,255590 ,129321485              ,them  ,quali   ,1401        ,        ,2017-02-01 01:32:40.80863 ,          ,1500        ,0        ,0
129321720,419521 ,129318815              ,us    ,battle  ,2738        ,        ,2017-02-01 01:32:41.281123,          ,7000        ,15       ,-5
129321721,1065000,129319649              ,them  ,battle  ,669         ,        ,2017-02-01 01:32:41.463691,          ,1700        ,-5       ,10
129321722,2677905,128600003              ,them  ,quali   ,4225        ,        ,2017-02-01 01:32:41.959701,          ,1500        ,0        ,0
129321723,2900109,129303161              ,them  ,battle  ,1524        ,        ,2017-02-01 01:32:42.137029,          ,1700        ,-5       ,10
129321724,1346101,128586219              ,them  ,battle  ,4581        ,        ,2017-02-01 01:32:42.526243,          ,7000        ,-5       ,10
129321725,220320 ,128639605              ,them  ,battle  ,5864        ,        ,2017-02-01 01:32:42.57031 ,          ,7000        ,-5       ,10
129321726,2784594,128800759              ,them  ,battle  ,1248        ,        ,2017-02-01 01:32:44.135294,          ,3000        ,-5       ,10
129321727,2347321,129321374              ,them  ,quali   ,5249        ,        ,2017-02-01 01:32:44.317461,          ,1500        ,0        ,0
129321728,1334624,128764653              ,us    ,battle  ,5922        ,        ,2017-02-01 01:32:44.348786,          ,11000       ,11       ,-5
129321729,2000291,128699102              ,us    ,battle  ,2357        ,        ,2017-02-01 01:32:45.716395,          ,7000        ,15       ,-5
129321730,379617 ,129321476              ,them  ,quali   ,1415        ,        ,2017-02-01 01:32:45.930756,          ,1500        ,0        ,0
129321731,2773883,128954045              ,us    ,battle  ,2764        ,        ,2017-02-01 01:32:46.029027,          ,7000        ,12       ,-5
129321732,1323184,129321430              ,them  ,quali   ,1133        ,        ,2017-02-01 01:32:46.288462,          ,1500        ,0        ,0
129321733,1448374,                       ,them  ,quali   ,22          ,        ,2017-02-01 01:32:46.38848 ,          ,1500        ,0        ,0
129321734,2928807,129320685              ,us    ,battle  ,1621        ,        ,2017-02-01 01:32:46.491862,          ,1000        ,15       ,-5
129321735,2931233,128571607              ,them  ,battle  ,            ,        ,2017-02-01 01:32:47.2755  ,          ,700         ,-5       ,10
129321736,2943873,129123428              ,us    ,battle  ,865         ,        ,2017-02-01 01:32:47.515741,          ,1000        ,15       ,-5
129321737,2938198,129305398              ,us    ,battle  ,1579        ,        ,2017-02-01 01:32:47.663711,          ,1000        ,11       ,-5
129321738,2946064,129319983              ,them  ,battle  ,676         ,        ,2017-02-01 01:32:47.989459,          ,700         ,-5       ,10
129321739,1550706,128706548              ,them  ,battle  ,2247        ,        ,2017-02-01 01:32:49.526784,          ,5000        ,-5       ,10
129321740,2925412,128586449              ,them  ,quali   ,427         ,        ,2017-02-01 01:32:50.197388,          ,1500        ,0        ,0
129321741,176152 ,129309988              ,us    ,battle  ,2729        ,        ,2017-02-01 01:32:50.203331,          ,9000        ,15       ,-5
129321742,1208499,128612528              ,us    ,battle  ,3661        ,        ,2017-02-01 01:32:50.401118,          ,3800        ,11       ,-5
129321743,2914708,129321514              ,them  ,quali   ,680         ,        ,2017-02-01 01:32:50.435411,          ,1500        ,0        ,0
129321744,2854955,128491787              ,them  ,battle  ,1170        ,        ,2017-02-01 01:32:51.481225,          ,7000        ,-5       ,12
129321745,2931684,128970749              ,us    ,battle  ,1141        ,        ,2017-02-01 01:32:51.610329,          ,3800        ,14       ,-5
129321746,2806942,129313744              ,us    ,battle  ,3558        ,        ,2017-02-01 01:32:51.650131,          ,9000        ,15       ,-5
129321747,2636622,128606678              ,us    ,battle  ,5469        ,        ,2017-02-01 01:32:51.722831,          ,11000       ,10       ,-5
129321748,2547934,129106616              ,us    ,battle  ,4301        ,        ,2017-02-01 01:32:52.250847,          ,9000        ,14       ,-5
129321749,1376622,128764196              ,us    ,battle  ,6228        ,        ,2017-02-01 01:32:52.957561,          ,11000       ,10       ,-5
129321750,2625920,129297357              ,them  ,battle  ,1650        ,        ,2017-02-01 01:32:53.118955,          ,5000        ,-5       ,10
129321751,2813853,129321519              ,them  ,quali   ,5090        ,        ,2017-02-01 01:32:53.152149,          ,1500        ,0        ,0
129321752,2910430,128593573              ,them  ,battle  ,1248        ,        ,2017-02-01 01:32:53.206729,          ,1700        ,-5       ,10
129321753,82780  ,128581212              ,them  ,quali   ,4358        ,        ,2017-02-01 01:32:53.797883,          ,1500        ,0        ,0
129321754,2946048,129320959              ,us    ,battle  ,1479        ,        ,2017-02-01 01:32:53.854968,          ,1000        ,12       ,-5
129321755,1726325,128563475              ,us    ,battle  ,1812        ,        ,2017-02-01 01:32:54.631196,          ,3800        ,14       ,-5
129321756,89927  ,128490753              ,them  ,battle  ,2853        ,        ,2017-02-01 01:32:54.713617,          ,3000        ,-5       ,10
129321757,2943849,129131366              ,us    ,battle  ,2061        ,        ,2017-02-01 01:32:55.159792,          ,1000        ,15       ,-5
129321758,2877767,129216491              ,us    ,battle  ,3468        ,        ,2017-02-01 01:32:55.336877,          ,7000        ,15       ,-5
129321759,2914839,128567237              ,us    ,battle  ,1710        ,        ,2017-02-01 01:32:55.448019,          ,3800        ,15       ,-5
129321760,379898 ,128482221              ,us    ,battle  ,2639        ,        ,2017-02-01 01:32:55.652197,          ,11000       ,13       ,-5
129321761,2548653,129321356              ,them  ,quali   ,            ,        ,2017-02-01 01:32:55.886471,          ,1500        ,0        ,0
129321762,689323 ,129318522              ,us    ,battle  ,1673        ,        ,2017-02-01 01:32:56.297131,          ,3800        ,14       ,-5
129321763,341264 ,128662687              ,us    ,battle  ,4717        ,        ,2017-02-01 01:32:56.457331,          ,9000        ,10       ,-5
129321764,152239 ,128623022              ,us    ,battle  ,5939        ,        ,2017-02-01 01:32:56.56148 ,          ,11000       ,12       ,-5
129321765,2818987,128488415              ,us    ,battle  ,5551        ,        ,2017-02-01 01:32:56.88861 ,          ,11000       ,10       ,-5
129321766,2586561,128589035              ,them  ,battle  ,2510        ,        ,2017-02-01 01:32:57.345669,          ,7000        ,-5       ,12
129321767,2729405,128601959              ,them  ,battle  ,2403        ,        ,2017-02-01 01:32:57.614142,          ,7000        ,-5       ,12
129321768,2725346,129018742              ,them  ,battle  ,            ,        ,2017-02-01 01:32:58.111272,          ,5000        ,-5       ,10
129321769,2936038,128832491              ,them  ,battle  ,1052        ,        ,2017-02-01 01:32:58.65559 ,          ,1700        ,-5       ,12
129321770,1359839,128578058              ,us    ,battle  ,4466        ,        ,2017-02-01 01:32:58.89045 ,          ,9000        ,13       ,-5
129321771,812210 ,128561486              ,them  ,quali   ,6418        ,        ,2017-02-01 01:32:59.34547 ,          ,1500        ,0        ,0
129321772,314544 ,128598594              ,them  ,quali   ,5214        ,        ,2017-02-01 01:32:59.449367,          ,1500        ,0        ,0
129321773,2128307,128797065              ,them  ,battle  ,2462        ,        ,2017-02-01 01:32:59.600622,          ,3000        ,-5       ,10
129321774,2899582,128488938              ,them  ,battle  ,1773        ,        ,2017-02-01 01:33:00.715568,          ,5000        ,-5       ,12
129321775,2918587,129318755              ,them  ,battle  ,2361        ,        ,2017-02-01 01:33:00.939838,          ,3000        ,-5       ,10
129321776,161691 ,129277697              ,them  ,battle  ,5151        ,        ,2017-02-01 01:33:01.855008,          ,7000        ,-5       ,10
129321777,993254 ,129318218              ,us    ,battle  ,4779        ,        ,2017-02-01 01:33:01.959694,          ,11000       ,15       ,-5
129321778,2925067,129222671              ,us    ,battle  ,4263        ,        ,2017-02-01 01:33:02.413315,          ,3800        ,10       ,-5
129321779,588739 ,128840783              ,them  ,battle  ,2414        ,        ,2017-02-01 01:33:02.489635,          ,7000        ,-5       ,12
129321780,1394738,129315097              ,us    ,battle  ,2667        ,        ,2017-02-01 01:33:02.507071,          ,7000        ,15       ,-5
129321781,2354730,128729616              ,them  ,battle  ,3130        ,        ,2017-02-01 01:33:02.620022,          ,1700        ,-5       ,12
129321782,53211  ,129014549              ,us    ,battle  ,5481        ,        ,2017-02-01 01:33:02.891702,          ,11000       ,12       ,-5
129321783,2904763,128865660              ,us    ,battle  ,3612        ,        ,2017-02-01 01:33:03.087058,          ,7000        ,10       ,-5
129321784,2904021,128570732              ,us    ,battle  ,3432        ,        ,2017-02-01 01:33:04.364308,          ,3800        ,14       ,-5
129321785,644234 ,128607950              ,them  ,battle  ,1127        ,        ,2017-02-01 01:33:05.156235,          ,700         ,-5       ,12
129321786,689164 ,128745760              ,them  ,battle  ,323         ,        ,2017-02-01 01:33:05.429901,          ,7000        ,-5       ,12
129321787,2919743,129314894              ,us    ,battle  ,728         ,        ,2017-02-01 01:33:05.643489,          ,7000        ,14       ,-5
129321788,2753637,129316589              ,us    ,battle  ,3089        ,        ,2017-02-01 01:33:07.244665,          ,3800        ,14       ,-5
129321789,2774795,128542316              ,us    ,battle  ,2146        ,        ,2017-02-01 01:33:07.640344,          ,7000        ,14       ,-5
129321790,2760902,128524801              ,us    ,battle  ,4978        ,        ,2017-02-01 01:33:07.785073,          ,11000       ,11       ,-5
129321791,2799955,128611864              ,us    ,battle  ,4372        ,        ,2017-02-01 01:33:08.212989,          ,9000        ,15       ,-5
129321792,2849227,129311977              ,them  ,battle  ,577         ,        ,2017-02-01 01:33:08.581676,          ,1700        ,-5       ,10
129321793,2938324,128603606              ,us    ,battle  ,621         ,        ,2017-02-01 01:33:08.671359,          ,1000        ,14       ,-5
129321794,2873667,129079706              ,them  ,battle  ,1971        ,        ,2017-02-01 01:33:08.874238,          ,3000        ,-5       ,10
129321795,1178974,128853852              ,them  ,battle  ,1108        ,        ,2017-02-01 01:33:09.053149,          ,5000        ,-5       ,10
129321796,926238 ,128596981              ,us    ,battle  ,5966        ,        ,2017-02-01 01:33:09.065423,          ,11000       ,10       ,-5
129321797,455831 ,129306023              ,them  ,battle  ,2167        ,        ,2017-02-01 01:33:09.411837,          ,1700        ,-5       ,10
129321798,2749369,129315435              ,us    ,battle  ,1689        ,        ,2017-02-01 01:33:09.998422,          ,3800        ,15       ,-5
129321799,1777561,129033816              ,them  ,battle  ,1638        ,        ,2017-02-01 01:33:10.091861,          ,5000        ,-5       ,10
129321800,1941601,128594505              ,them  ,battle  ,2086        ,        ,2017-02-01 01:33:10.871852,          ,7000        ,-5       ,15
129321801,103074 ,129317305              ,them  ,battle  ,2569        ,        ,2017-02-01 01:33:10.915919,          ,1700        ,-5       ,10
129321802,2908968,129320973              ,us    ,battle  ,993         ,        ,2017-02-01 01:33:10.973964,          ,3800        ,11       ,-5
129321803,624048 ,128662781              ,us    ,battle  ,6150        ,        ,2017-02-01 01:33:11.381942,          ,11000       ,10       ,-5
129321804,1836534,129278998              ,them  ,battle  ,3075        ,        ,2017-02-01 01:33:11.529172,          ,5000        ,-5       ,10
129321805,83949  ,128969646              ,them  ,battle  ,1278        ,        ,2017-02-01 01:33:12.202227,          ,3000        ,-5       ,10
129321806,2105105,129243702              ,us    ,battle  ,5722        ,        ,2017-02-01 01:33:12.279617,          ,11000       ,10       ,-5
129321807,2866299,128556295              ,us    ,battle  ,2993        ,        ,2017-02-01 01:33:12.745553,          ,11000       ,11       ,-5
129321808,709829 ,128983432              ,us    ,battle  ,1262        ,        ,2017-02-01 01:33:13.032   ,          ,7000        ,15       ,-5
129321809,2914903,128605976              ,them  ,battle  ,633         ,        ,2017-02-01 01:33:13.529843,          ,1700        ,-5       ,10
129321810,2744474,129152888              ,them  ,battle  ,2787        ,        ,2017-02-01 01:33:14.476955,          ,7000        ,-5       ,10
129321811,308873 ,128598385              ,them  ,quali   ,2511        ,        ,2017-02-01 01:33:15.11181 ,          ,1500        ,0        ,0
129321812,2935952,129321658              ,them  ,quali   ,3571        ,        ,2017-02-01 01:33:15.129506,          ,1500        ,0        ,0
129321813,2569448,129321583              ,them  ,quali   ,4974        ,        ,2017-02-01 01:33:15.407312,          ,1500        ,0        ,0
129321814,2286742,128763207              ,them  ,battle  ,3986        ,        ,2017-02-01 01:33:15.564883,          ,7000        ,-5       ,10
129321815,2922175,128967799              ,us    ,battle  ,2151        ,        ,2017-02-01 01:33:15.978024,          ,3800        ,14       ,-5
129321816,2130338,129127436              ,them  ,battle  ,1745        ,        ,2017-02-01 01:33:16.258259,          ,3000        ,-5       ,12
129321817,2909771,129306132              ,them  ,battle  ,1138        ,        ,2017-02-01 01:33:16.282269,          ,3000        ,-5       ,10
129321818,2516695,129318312              ,them  ,battle  ,1206        ,        ,2017-02-01 01:33:16.820223,          ,1700        ,-5       ,10
129321819,2809278,129191385              ,them  ,battle  ,4181        ,        ,2017-02-01 01:33:16.974584,          ,5000        ,-5       ,10
129321820,1829484,129269174              ,them  ,battle  ,3003        ,        ,2017-02-01 01:33:17.062926,          ,5000        ,-5       ,15
129321821,322159 ,128546469              ,us    ,battle  ,3418        ,        ,2017-02-01 01:33:17.105863,          ,3800        ,14       ,-5
129321822,2393086,128520259              ,us    ,battle  ,2999        ,        ,2017-02-01 01:33:17.138853,          ,7000        ,14       ,-5
129321823,1872999,128859286              ,us    ,battle  ,5067        ,        ,2017-02-01 01:33:17.606146,          ,11000       ,11       ,-5
129321824,331197 ,129321656              ,them  ,quali   ,3387        ,        ,2017-02-01 01:33:17.695107,          ,1500        ,0        ,0
129321825,2584467,129308240              ,them  ,battle  ,2173        ,        ,2017-02-01 01:33:18.514864,          ,5000        ,-5       ,10
129321826,344511 ,128625417              ,us    ,battle  ,3588        ,        ,2017-02-01 01:33:18.756399,          ,9000        ,15       ,-5
129321827,2941634,128922282              ,them  ,battle  ,675         ,        ,2017-02-01 01:33:19.021556,          ,700         ,-5       ,10
129321828,220378 ,129321678              ,them  ,battle  ,2828        ,        ,2017-02-01 01:33:19.807024,          ,7000        ,-5       ,10
129321829,511354 ,129044899              ,us    ,battle  ,3974        ,        ,2017-02-01 01:33:20.391125,          ,9000        ,13       ,-5
129321830,2932452,128567019              ,us    ,battle  ,4185        ,        ,2017-02-01 01:33:20.64197 ,          ,3800        ,10       ,-5
129321831,2905567,128626024              ,them  ,battle  ,1927        ,        ,2017-02-01 01:33:20.677575,          ,3000        ,-5       ,10
129321832,2928921,128616358              ,us    ,battle  ,1646        ,        ,2017-02-01 01:33:21.053142,          ,3800        ,15       ,-5
129321833,2915991,128613214              ,us    ,battle  ,1252        ,        ,2017-02-01 01:33:21.172847,          ,3800        ,14       ,-5
129321834,2798981,128729277              ,them  ,battle  ,3863        ,        ,2017-02-01 01:33:22.119144,          ,5000        ,-5       ,12
129321835,2946042,129321180              ,them  ,battle  ,1475        ,        ,2017-02-01 01:33:22.121481,          ,700         ,-5       ,10
129321836,164518 ,128596490              ,them  ,battle  ,58          ,        ,2017-02-01 01:33:22.239317,          ,7000        ,-5       ,10
129321837,2942129,128965696              ,us    ,battle  ,1629        ,        ,2017-02-01 01:33:22.241373,          ,1000        ,11       ,-5
129321838,2466811,128669136              ,us    ,battle  ,4599        ,        ,2017-02-01 01:33:23.07612 ,          ,9000        ,10       ,-5
129321839,2703289,128521951              ,them  ,battle  ,2131        ,        ,2017-02-01 01:33:23.115834,          ,7000        ,-5       ,10
129321840,1382216,129079924              ,them  ,battle  ,813         ,        ,2017-02-01 01:33:23.411697,          ,3000        ,-5       ,10
